date,location,category,title,price_student,price_guest,price_per_100_g,icons,veg,allergens,co2_portion,co2_100g,kj_portion,kcal_portion,fat_portion,sfat_portion,carbs_portion,sugar_portion,protein_portion,salt_portion,kj_100g,kcal_100g,fat_100g,sfat_100g,carbs_100g,sugar_100g,protein_100g,salt_100g
"2023-09-13","MENSA STUTTGART-VAIHINGEN","BEILAGE","Salzkartoffeln","1.19","1.59","false","vegan","vegan","CO2 pro Portion37.8 gNährwerte pro PortionBrennwert: 745.0 kj / 178.0 kcalFett: 0.3 g - davon ges. FS: 0.0 gKohlenhydrate: 37.0 g - davon Zucker: 2.0 gEiweiß: 5.0 gSalz: 0.5 g
CO2 pro 100 g15.1 gNährwerte pro 100 gBrennwert: 298.0 kj / 71.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 14.8 g - davon Zucker: 0.8 gEiweiß: 2.0 gSalz: 0.2 g","37.8","15.1","745.0","178.0","0.3","0.0"," 37.0 ","2.0 ","5.0 ","0.5 ","298.0","71.0","0.1","0.0"," 14.8 ","0.8 ","2.0 ","0.2 "
"2023-09-13","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion22.7 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g45.4 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","22.7","45.4","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-09-13","MENSA STUTTGART-VAIHINGEN","DESSERT","Mousse au chocolat","1.19","1.59","false","","nonveg","La, GeR","296.1","266.8","935.3","223.0","11.7","7.9"," 22.5 ","18.3 ","5.8 ","0.2 ","842.6","201.0","10.5","7.1"," 20.2 ","16.5 ","5.3 ","0.2 "
"2023-09-13","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtemüsli","1.19","1.59","false","vegetarisch","vegetarian","3, La, GlG, GlH, NuM, NuH","649.8","345.6","1060.4","253.0","6.6","2.1"," 35.7 ","19.2 ","11.1 ","0.2 ","564.1","135.0","3.5","1.1"," 19.0 ","10.2 ","5.9 ","0.1 "
"2023-09-13","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2980.4","83.9","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","497.8","119.0","7.0","1.0"," 11.2 ","5.6 ","2.0 ","1.1 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Indische Curry suppe","0.99","1.39","false","vegan","vegan","Sl, GlW","13.7","12.6","115.4","28.0","1.8","0.9"," 2.2 ","0.5 ","0.5 ","0.1 ","106.5","25.0","1.7","0.8"," 2.0 ","0.5 ","0.5 ","0.1 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Vollkorn Penne mit Ratatouille","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","Sl, GlW","369.4","73.9","2078.4","496.0","5.6","2.6"," 87.5 ","15.9 ","17.0 ","5.6 ","415.7","99.0","1.1","0.5"," 17.5 ","3.2 ","3.4 ","1.1 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Grünkohl-Hanfküchle mit Karottensauce und Petersilienkartoffeln","4.80","7.30","false","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","GlW, GlH","165.9","34.5","2447.4","585.0","27.1","6.5"," 67.9 ","8.1 ","13.3 ","2.5 ","508.8","122.0","5.6","1.4"," 14.1 ","1.7 ","2.8 ","0.5 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Chili con Carne und Reis","4.40","6.90","false","rind","nonveg","Sl","1601.7","225.6","3265.1","780.0","18.8","6.2"," 108.4 ","15.3 ","37.0 ","8.2 ","459.9","110.0","2.7","0.9"," 15.3 ","2.2 ","5.2 ","1.2 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Begrenztes Angebot: Paniertes Hähnchenschnitzel mit Rahmsauce und Spätzle","5.40","7.90","false","geflügel","nonveg","Ei, La, GlW, GlD","1294.7","267.0","3627.1","866.0","43.4","8.1"," 76.9 ","1.9 ","42.4 ","6.8 ","747.9","179.0","9.0","1.7"," 15.9 ","0.4 ","8.7 ","1.4 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,vegetarisch,vegan","vegetarian","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","1508.5","","3616.7","864.0","42.0","15.0"," 76.9 ","21.9 ","39.6 ","6.7 ","3616.7","864.0","42.0","15.0"," 76.9 ","21.9 ","39.6 ","6.7 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Süß-Sauer mit Duftreis Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel","nonveg","CO2 pro Portion1448.5 gNährwerte pro PortionBrennwert: 3075.8 kj / 735.0 kcalFett: 5.0 g - davon ges. FS: 1.1 gKohlenhydrate: 128.5 g - davon Zucker: 42.8 gEiweiß: 36.4 gSalz: 6.5 g","1448.5","","3075.8","735.0","5.0","1.1"," 128.5 ","42.8 ","36.4 ","6.5 ","3075.8","735.0","5.0","1.1"," 128.5 ","42.8 ","36.4 ","6.5 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Süß-Sauer mit Duftreis","1.10","1.60","true","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","CO2 pro Portion696.5 gNährwerte pro PortionBrennwert: 2583.8 kj / 617.0 kcalFett: 3.1 g - davon ges. FS: 0.5 gKohlenhydrate: 127.1 g - davon Zucker: 42.2 gEiweiß: 13.4 gSalz: 5.0 g","696.5","","2583.8","617.0","3.1","0.5"," 127.1 ","42.2 ","13.4 ","5.0 ","2583.8","617.0","3.1","0.5"," 127.1 ","42.2 ","13.4 ","5.0 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Büffelmozzarella","8.50","11.00","false","","nonveg","La, GlW","796.0","199.0","3433.6","820.0","24.8","0.0"," 116.8 ","0.0 ","31.2 ","0.0 ","858.4","205.0","6.2","0.0"," 29.2 ","0.0 ","7.8 ","0.0 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","8.50","11.00","false","schwein","nonveg","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","8.50","11.00","false","","nonveg","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","8.50","11.00","false","schwein","nonveg","3, La, GlW","925.0","","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 ","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","BEILAGE","Broccoli mit Mandeln","0.99","1.39","false","vegan","vegan","NuM","236.7","89.2","790.7","189.0","12.8","5.6"," 5.6 ","5.5 ","8.9 ","1.3 ","298.0","71.0","4.8","2.1"," 2.1 ","2.1 ","3.3 ","0.5 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan","vegan","CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","BEILAGE","Petersilienkartoffeln","1.19","1.59","false","vegan","vegan","CO2 pro Portion44.8 gNährwerte pro PortionBrennwert: 895.5 kj / 214.0 kcalFett: 4.3 g - davon ges. FS: 2.1 gKohlenhydrate: 37.1 g - davon Zucker: 2.0 gEiweiß: 5.0 gSalz: 0.5 g
CO2 pro 100 g17.9 gNährwerte pro 100 gBrennwert: 358.2 kj / 86.0 kcalFett: 1.7 g - davon ges. FS: 0.8 gKohlenhydrate: 14.8 g - davon Zucker: 0.8 gEiweiß: 2.0 gSalz: 0.2 g","44.8","17.9","895.5","214.0","4.3","2.1"," 37.1 ","2.0 ","5.0 ","0.5 ","358.2","86.0","1.7","0.8"," 14.8 ","0.8 ","2.0 ","0.2 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","BEILAGE","Reis","0.99","1.39","false","vegan","vegan","CO2 pro Portion280.0 gNährwerte pro PortionBrennwert: 1506.1 kj / 360.0 kcalFett: 4.7 g - davon ges. FS: 2.2 gKohlenhydrate: 71.1 g - davon Zucker: 0.3 gEiweiß: 6.6 gSalz: 1.0 g
CO2 pro 100 g96.6 gNährwerte pro 100 gBrennwert: 519.3 kj / 124.0 kcalFett: 1.6 g - davon ges. FS: 0.8 gKohlenhydrate: 24.5 g - davon Zucker: 0.1 gEiweiß: 2.3 gSalz: 0.4 g","280.0","96.6","1506.1","360.0","4.7","2.2"," 71.1 ","0.3 ","6.6 ","1.0 ","519.3","124.0","1.6","0.8"," 24.5 ","0.1 ","2.3 ","0.4 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion22.7 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g45.4 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","22.7","45.4","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","DESSERT","Kokosmilchreis mit Mango","1.19","1.59","false","vegan","vegan","So","1145.5","458.2","1493.8","357.0","16.4","12.5"," 46.1 ","29.2 ","5.6 ","0.4 ","597.5","143.0","6.5","5.0"," 18.4 ","11.7 ","2.2 ","0.2 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","DESSERT","Rote Grütze mit Dessertsoße Vanille","1.19","1.59","false","vegetarisch","vegetarian","La","311.5","66.0","1734.9","414.0","4.6","2.6"," 49.4 ","42.6 ","5.1 ","0.2 ","367.6","88.0","1.0","0.6"," 10.5 ","9.0 ","1.1 ","0.0 "
"2023-09-14","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2980.4","83.9","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","497.8","119.0","7.0","1.0"," 11.2 ","5.6 ","2.0 ","1.1 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Gemüserahmsuppe","0.99","1.39","false","vegetarisch","vegetarian","La, Sl, GlW","215.8","80.0","960.6","229.0","12.7","7.4"," 23.3 ","3.2 ","4.3 ","0.3 ","355.9","85.0","4.7","2.7"," 8.6 ","1.2 ","1.6 ","0.1 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Gemüse-Knusperfrikadelle mit veganer Kräutercremesauce und Reis","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","Sl, GlW, GlH","381.1","83.8","2730.7","652.0","28.7","6.2"," 87.8 ","7.2 ","9.4 ","1.5 ","600.1","143.0","6.3","1.4"," 19.3 ","1.6 ","2.1 ","0.3 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Waldpilzragout mit Kartoffelplätzchen und Sour-Cream Dip","4.70","7.20","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegetarian","La, Sl, GlW","667.7","115.5","2986.5","713.0","46.5","20.1"," 53.1 ","8.5 ","16.2 ","3.7 ","516.7","123.0","8.0","3.5"," 9.2 ","1.5 ","2.8 ","0.6 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Backfisch mit Frankfurter Grüne Sauce und Salzkartoffeln","5.40","7.90","false","msc-zertifizierter fisch (msc-c-51632)","nonveg","Ei, La, Sf, GlW","1018.6","164.6","3472.1","829.0","41.2","8.1"," 66.8 ","6.4 ","44.0 ","2.0 ","560.9","134.0","6.7","1.3"," 10.8 ","1.0 ","7.1 ","0.3 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,vegetarisch,vegan","vegetarian","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","1508.5","","3616.7","864.0","42.0","15.0"," 76.9 ","21.9 ","39.6 ","6.7 ","3616.7","864.0","42.0","15.0"," 76.9 ","21.9 ","39.6 ","6.7 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Süß-Sauer mit Duftreis Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel","nonveg","CO2 pro Portion1448.5 gNährwerte pro PortionBrennwert: 3075.8 kj / 735.0 kcalFett: 5.0 g - davon ges. FS: 1.1 gKohlenhydrate: 128.5 g - davon Zucker: 42.8 gEiweiß: 36.4 gSalz: 6.5 g","1448.5","","3075.8","735.0","5.0","1.1"," 128.5 ","42.8 ","36.4 ","6.5 ","3075.8","735.0","5.0","1.1"," 128.5 ","42.8 ","36.4 ","6.5 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Süß-Sauer mit Duftreis","1.10","1.60","true","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","CO2 pro Portion696.5 gNährwerte pro PortionBrennwert: 2583.8 kj / 617.0 kcalFett: 3.1 g - davon ges. FS: 0.5 gKohlenhydrate: 127.1 g - davon Zucker: 42.2 gEiweiß: 13.4 gSalz: 5.0 g","696.5","","2583.8","617.0","3.1","0.5"," 127.1 ","42.2 ","13.4 ","5.0 ","2583.8","617.0","3.1","0.5"," 127.1 ","42.2 ","13.4 ","5.0 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Büffelmozzarella","8.50","11.00","false","","nonveg","La, GlW","796.0","199.0","3433.6","820.0","24.8","0.0"," 116.8 ","0.0 ","31.2 ","0.0 ","858.4","205.0","6.2","0.0"," 29.2 ","0.0 ","7.8 ","0.0 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","8.50","11.00","false","schwein","nonveg","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","8.50","11.00","false","","nonveg","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","8.50","11.00","false","schwein","nonveg","3, La, GlW","925.0","","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 ","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","BEILAGE","Asiatisches Gemüse","0.99","1.39","false","vegan","vegan","Sl","148.3","104.4","558.9","133.0","3.5","1.7"," 16.9 ","10.5 ","5.1 ","0.7 ","393.6","94.0","2.5","1.2"," 11.9 ","7.4 ","3.6 ","0.5 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan","vegan","CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffelsalat","1.19","1.59","false","vegan","vegan","3, Sl, Sf, Sw","83.9","33.5","1111.5","265.0","11.5","1.0"," 33.6 ","2.2 ","4.9 ","0.7 ","444.6","106.0","4.6","0.4"," 13.5 ","0.9 ","1.9 ","0.3 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion22.7 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g45.4 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","22.7","45.4","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","DESSERT","Nuss-Nougat-Pudding","1.19","1.59","false","vegetarisch","vegetarian","La, NuH","372.0","186.0","1014.0","242.0","7.2","4.4"," 38.0 ","30.0 ","5.8 ","0.5 ","507.0","121.0","3.6","2.2"," 19.0 ","15.0 ","2.9 ","0.2 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","DESSERT","Ananasquark","1.19","1.59","false","vegetarisch","vegetarian","La","1149.2","491.1","909.7","217.0","5.1","3.0"," 32.6 ","32.6 ","9.1 ","0.3 ","388.7","93.0","2.2","1.3"," 13.9 ","13.9 ","3.9 ","0.1 "
"2023-09-15","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2980.4","83.9","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","497.8","119.0","7.0","1.0"," 11.2 ","5.6 ","2.0 ","1.1 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Pilzcremesuppe","0.99","1.39","false","vegetarisch","vegetarian","3, La, Sl, GlW","527.3","210.9","777.2","186.0","11.4","6.9"," 12.0 ","8.1 ","8.8 ","0.7 ","310.9","74.0","4.6","2.8"," 4.8 ","3.3 ","3.5 ","0.3 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Penne mit Champignons und Cocktailtomaten","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","GlW","286.6","57.3","2289.2","547.0","11.4","1.4"," 89.7 ","7.1 ","17.5 ","2.0 ","457.8","109.0","2.3","0.3"," 17.9 ","1.4 ","3.5 ","0.4 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Rote Wurst mit Pusztasauce und Country Potatoes","3.90","6.40","false","rind/schwein","nonveg","1, 3, 8, Sl, Sf, GlW","2009.9","374.3","4286.2","999.9","75.6","20.7"," 61.6 ","14.3 ","21.7 ","7.4 ","798.2","191.0","14.1","3.9"," 11.5 ","2.7 ","4.0 ","1.4 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Lasagne mit Tomatensauce","5.20","7.70","false","rind","nonveg","Ei, La, Sl, GlW","807.2","152.3","1818.3","434.0","12.5","4.2"," 59.5 ","25.4 ","18.9 ","4.2 ","343.1","82.0","2.4","0.8"," 11.2 ","4.8 ","3.6 ","0.8 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,vegetarisch,vegan","vegetarian","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","1508.4","","3620.1","865.0","42.0","15.0"," 77.2 ","22.0 ","39.5 ","6.7 ","3620.1","865.0","42.0","15.0"," 77.2 ","22.0 ","39.5 ","6.7 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Hot Spice mit Mienudeln Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel","nonveg","GlW","1033.4","","2706.4","646.0","4.1","0.9"," 101.0 ","32.0 ","43.4 ","12.9 ","2706.4","646.0","4.1","0.9"," 101.0 ","32.0 ","43.4 ","12.9 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Hot Spice mit Mienudeln","1.10","1.60","true","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","GlW","281.4","","2214.4","529.0","2.2","0.3"," 99.6 ","31.4 ","20.4 ","11.4 ","2214.4","529.0","2.2","0.3"," 99.6 ","31.4 ","20.4 ","11.4 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Büffelmozzarella","8.50","11.00","false","","nonveg","La, GlW","796.0","199.0","3433.6","820.0","24.8","0.0"," 116.8 ","0.0 ","31.2 ","0.0 ","858.4","205.0","6.2","0.0"," 29.2 ","0.0 ","7.8 ","0.0 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","8.50","11.00","false","schwein","nonveg","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","8.50","11.00","false","","nonveg","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","8.50","11.00","false","schwein","nonveg","3, La, GlW","925.0","","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 ","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kaisergemüse","0.99","1.39","false","vegan","vegan","Sl","28.1","14.1","237.6","57.0","0.2","0.0"," 7.5 ","6.9 ","3.4 ","0.6 ","118.8","28.0","0.1","0.0"," 3.7 ","3.5 ","1.7 ","0.3 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","BEILAGE","Country Potatoes","1.19","1.59","false","vegan","vegan","GlW","1297.3","589.7","2044.9","488.0","31.3","7.7"," 44.1 ","1.1 ","5.5 ","3.6 ","929.5","222.0","14.2","3.5"," 20.0 ","0.5 ","2.5 ","1.7 "
"2023-09-18","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion18.9 gNährwerte pro PortionBrennwert: 34.5 kj / 8.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 0.9 g - davon Zucker: 0.8 gEiweiß: 0.7 gSalz: 0.0 g
CO2 pro 100 g37.7 gNährwerte pro 100 gBrennwert: 69.0 kj / 16.0 kcalFett: 0.1 g - davon ges. FS: 0.1 gKohlenhydrate: 1.8 g - davon Zucker: 1.5 gEiweiß: 1.3 gSalz: 0.1 g","18.9","37.7","34.5","8.0","0.1","0.0"," 0.9 ","0.8 ","0.7 ","0.0 ","69.0","16.0","0.1","0.1"," 1.8 ","1.5 ","1.3 ","0.1 "
